country,continent,wind_direction,wind_mph,wind_kph,humidity,cloud,precip_mm,precip_in,pressure_mb,pressure_in,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph
United States of America,America,NNE,4.3,6.8,27.0,0.0,0.0,0.0,1018.0,30.06,16.0,9.0,7.0,4.7,7.6
United States of America,America,NNW,8.15,13.149999999999999,42.5,50.0,0.0,0.0,1013.0,29.905,16.0,9.0,1.0,16.65,26.8
United States of America,America,NW,12.5,20.2,30.0,0.0,0.0,0.0,1012.0,29.88,16.0,9.0,6.0,1.6,2.5
United States of America,America,S,6.9,11.2,20.0,0.0,0.0,0.0,1011.0,29.84,16.0,9.0,7.0,4.5,7.2
United States of America,America,SE,5.6,9.0,42.0,50.0,0.0,0.0,1012.0,29.88,16.0,9.0,7.0,6.7,10.8
United States of America,America,SSE,9.95,16.0,47.0,0.0,0.0,0.0,1012.0,29.869999999999997,16.0,9.0,6.0,3.8000000000000003,6.1
United States of America,America,W,15.0,24.1,28.0,0.0,0.0,0.0,1015.0,29.97,16.0,9.0,7.0,14.3,23.0
United States of America,America,WNW,2.2,3.6,33.0,0.0,0.0,0.0,1009.0,29.79,16.0,9.0,7.0,12.1,19.4
Uruguay,America,E,9.166666666666666,14.799999999999999,77.66666666666667,33.333333333333336,0.0,0.0,1019.6666666666666,30.110000000000003,9.0,5.333333333333333,1.0,18.733333333333334,30.133333333333336
Uruguay,America,ENE,6.9,11.2,73.0,0.0,0.0,0.0,1009.0,29.8,10.0,6.0,1.0,20.6,33.1
Uruguay,America,ESE,8.1,13.0,66.0,0.0,0.0,0.0,1029.0,30.39,10.0,6.0,1.0,13.2,21.2
Uruguay,America,N,3.0,4.85,86.0,50.0,0.25,0.01,1010.5,29.84,6.5,3.5,1.0,12.95,20.9
Uruguay,America,NE,6.9,11.2,93.0,0.0,0.0,0.0,1024.0,30.24,10.0,6.0,1.0,10.1,16.2
Uruguay,America,S,18.6,29.9,71.0,50.0,0.0,0.0,1021.0,30.15,10.0,6.0,1.0,29.5,47.5
Uruguay,America,SSE,17.35,27.9,80.5,50.0,0.8,0.03,1013.0,29.91,7.5,4.5,1.0,24.5,39.4
Uruguay,America,W,4.3,6.8,72.0,0.0,0.0,0.0,1016.0,30.0,10.0,6.0,1.0,10.5,16.9
Uzbekistan,Asia,ENE,6.38,10.319999999999999,59.4,7.4,0.02,0.0,1014.2,29.945999999999998,10.0,6.0,1.0,7.459999999999999,12.02
Uzbekistan,Asia,ESE,4.3,6.8,48.0,0.0,0.0,0.0,1015.0,29.97,10.0,6.0,1.0,5.1,8.3
Uzbekistan,Asia,N,4.3,6.8,36.0,25.0,0.0,0.0,1009.0,29.8,10.0,6.0,1.0,8.5,13.7
Uzbekistan,Asia,NE,4.3,6.8,63.0,0.0,0.0,0.0,1016.0,30.0,10.0,6.0,1.0,9.8,15.8
Uzbekistan,Asia,NNE,2.5,4.0,38.0,37.0,0.0,0.0,1009.0,29.8,10.0,6.0,1.0,6.9,11.2
Uzbekistan,Asia,S,5.95,9.55,27.5,12.5,0.0,0.0,1006.5,29.725,10.0,6.0,7.5,5.5,8.85
Uzbekistan,Asia,WNW,9.4,15.1,41.0,37.0,0.0,0.0,1012.0,29.88,10.0,6.0,1.0,4.7,7.6
Vanuatu,Pacific,E,11.239999999999998,18.080000000000002,82.2,75.0,1.16,0.046,1014.8,29.964,8.2,4.8,4.4,31.560000000000002,50.76
Vanuatu,Pacific,ESE,18.6,29.9,79.0,75.0,0.1,0.0,1017.0,30.03,10.0,6.0,5.0,28.6,46.1
Vanuatu,Pacific,N,5.6,9.0,79.0,75.0,1.3,0.05,1011.0,29.85,10.0,6.0,6.0,20.6,33.1
Vanuatu,Pacific,SE,12.225000000000001,19.700000000000003,74.75,70.0,0.025,0.0,1017.25,30.0375,10.0,6.0,5.5,24.525,39.525
Vanuatu,Pacific,SW,8.1,13.0,79.0,25.0,0.2,0.01,1014.0,29.94,10.0,6.0,5.0,18.3,29.5
Vatican City,Europe,E,4.3,6.8,53.0,0.0,0.0,0.0,1016.0,30.0,10.0,6.0,1.0,12.3,19.8
Vatican City,Europe,ENE,2.5,4.0,65.0,0.0,0.0,0.0,1019.0,30.09,10.0,6.0,1.0,10.1,16.2
Vatican City,Europe,N,6.9,11.2,61.0,0.0,0.0,0.0,1015.0,29.97,10.0,6.0,1.0,8.5,13.7
Vatican City,Europe,NE,4.699999999999999,7.55,67.0,25.0,0.0,0.0,1011.0,29.855,10.0,6.0,1.0,8.15,13.149999999999999
Vatican City,Europe,NNE,2.9,4.666666666666667,71.0,0.0,0.0,0.0,1018.6666666666666,30.080000000000002,10.0,6.0,1.0,6.8,10.933333333333332
Vatican City,Europe,SE,4.3,6.8,53.5,0.0,0.0,0.0,1017.5,30.045,10.0,6.0,1.0,11.4,18.35
Vatican City,Europe,SSE,5.6,9.0,73.0,25.0,0.1,0.0,1011.0,29.85,10.0,6.0,1.0,5.6,9.0
Vatican City,Europe,WSW,2.2,3.6,88.0,50.0,0.9,0.04,1002.0,29.59,4.0,2.0,5.0,24.2,38.9
Venezuela,America,E,5.166666666666667,8.266666666666666,71.0,50.0,0.3833333333333333,0.015,1011.3333333333334,29.863333333333333,10.0,6.0,1.0,7.900000000000001,12.700000000000001
Venezuela,America,ENE,8.1,12.950000000000001,72.0,25.0,0.45,0.015,1012.0,29.88,9.5,5.5,1.0,6.6,10.6
Venezuela,America,ESE,2.5,4.0,74.0,75.0,0.3,0.01,1011.0,29.85,10.0,6.0,1.0,8.5,13.7
Venezuela,America,NE,6.9,11.2,79.0,75.0,0.5,0.02,1013.0,29.91,10.0,6.0,1.0,6.5,10.4
Venezuela,America,NNE,5.6,9.0,66.0,0.0,1.0,0.04,1009.0,29.8,9.0,5.0,1.0,6.0,9.7
Venezuela,America,NNW,2.5,4.0,62.0,50.0,0.1,0.0,1014.0,29.94,10.0,6.0,1.0,8.5,13.7
Vietnam,Asia,E,6.9,11.2,66.0,0.0,0.0,0.0,1003.0,29.62,10.0,6.0,8.0,16.1,25.9
Vietnam,Asia,N,9.4,15.1,55.0,0.0,0.0,0.0,1008.0,29.77,10.0,6.0,8.0,13.6,22.0
Vietnam,Asia,NE,2.5,4.0,89.0,100.0,0.0,0.0,1005.0,29.68,10.0,6.0,7.0,8.3,13.3
Vietnam,Asia,NNW,3.8,6.1,89.0,0.0,0.0,0.0,1007.0,29.74,10.0,6.0,6.0,12.8,20.5
Vietnam,Asia,NW,3.2600000000000002,5.24,89.0,0.0,0.02,0.0,1006.0,29.709999999999997,7.0,4.0,6.2,11.600000000000001,18.64
Vietnam,Asia,WNW,5.3,8.533333333333333,90.66666666666667,58.333333333333336,0.43333333333333335,0.016666666666666666,1004.6666666666666,29.669999999999998,7.666666666666667,4.333333333333333,6.0,9.033333333333333,14.533333333333331
Yemen,Asia,E,10.5,16.9,22.0,0.0,0.0,0.0,1012.0,29.89,10.0,6.0,1.0,18.8,30.2
Yemen,Asia,ENE,5.433333333333334,8.766666666666667,33.0,12.0,0.0,0.0,1013.0,29.913333333333338,10.0,6.0,1.0,9.4,15.100000000000001
Yemen,Asia,NE,3.25,5.25,28.0,0.0,0.0,0.0,1012.0,29.89,10.0,6.0,1.0,6.35,10.25
Yemen,Asia,NNE,6.5,10.45,30.5,6.0,0.0,0.0,1012.0,29.88,10.0,6.0,1.0,11.6,18.7
Yemen,Asia,SSW,4.0,6.5,31.0,88.0,0.2,0.01,1010.0,29.83,10.0,6.0,6.0,4.7,7.6
Yemen,Asia,SW,3.0,4.85,53.5,45.5,0.0,0.0,1013.5,29.93,9.0,5.0,1.0,4.35,7.0
Yemen,Asia,W,2.5,4.0,40.0,43.0,0.0,0.0,1012.0,29.89,10.0,6.0,5.0,4.7,7.6
Zambia,Africa,E,7.687500000000001,12.375000000000002,37.125,1.25,0.0,0.0,1017.5,30.0425,10.0,6.0,1.5,13.2625,21.3625
Zambia,Africa,ENE,5.4,8.6,31.0,0.0,0.0,0.0,1015.0,29.96,10.0,6.0,1.0,11.2,18.0
Zambia,Africa,ESE,5.599999999999999,9.0,36.666666666666664,0.0,0.0,0.0,1018.3333333333334,30.066666666666666,10.0,6.0,1.0,11.699999999999998,18.833333333333332
Zimbabwe,Africa,E,5.1,8.3,34.0,0.0,0.0,0.0,1018.0,30.07,10.0,6.0,1.0,10.1,16.2
Zimbabwe,Africa,ENE,8.700000000000001,14.0,48.0,4.666666666666667,0.0,0.0,1019.0,30.093333333333334,10.0,6.0,1.0,14.500000000000002,23.333333333333332
Zimbabwe,Africa,ESE,9.5,15.299999999999999,52.5,2.0,0.0,0.0,1025.5,30.285,10.0,6.0,3.0,12.85,20.7
Zimbabwe,Africa,NE,3.7,5.9,32.0,1.0,0.0,0.0,1019.5,30.105,10.0,6.0,1.0,7.7,12.4
Zimbabwe,Africa,NNE,4.5,7.2,36.0,0.0,0.0,0.0,1017.0,30.03,10.0,6.0,1.0,8.9,14.4
